,Start Date,End Date,Project Name,Recipient,Value,Project ID,Community ID,Local Government,Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,590,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,972,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,24901,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,12194,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,476,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,812,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,685,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,1024,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,229,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,992,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,993,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,945,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,723,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,596,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,600,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,813,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,593,Roper Gulf,Northern Land Council
4,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,989,Roper Gulf,Northern Land Council
5,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,598,Roper Gulf,Northern Land Council
6,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,710,Roper Gulf,Northern Land Council
7,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,602,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,237,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,1017,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,722,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,833,Roper Gulf,Northern Land Council
4,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,14359,Roper Gulf,Northern Land Council
5,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,696,Roper Gulf,Northern Land Council
6,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,816,Roper Gulf,Northern Land Council
7,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,595,Roper Gulf,Northern Land Council
8,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,222,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,618,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,994,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,527,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,899,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,23547,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,620,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,987,Roper Gulf,Northern Land Council
4,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,724,Roper Gulf,Northern Land Council
5,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,624,Roper Gulf,Northern Land Council
6,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,536,Roper Gulf,Northern Land Council
7,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,827,Roper Gulf,Northern Land Council
8,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,627,Roper Gulf,Northern Land Council
9,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,628,Roper Gulf,Northern Land Council
10,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,990,Roper Gulf,Northern Land Council
11,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,629,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,957,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,971,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,630,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,249,Roper Gulf,Northern Land Council
4,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,633,Roper Gulf,Northern Land Council
5,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,814,Roper Gulf,Northern Land Council
6,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,632,Roper Gulf,Northern Land Council
7,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,549,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,635,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,641,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,258,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,988,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,24902,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,262,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,267,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,649,Roper Gulf,Northern Land Council
4,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,991,Roper Gulf,Northern Land Council
5,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,815,Roper Gulf,Northern Land Council
6,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,214,Roper Gulf,Northern Land Council
7,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,556,Roper Gulf,Northern Land Council
8,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,24903,Roper Gulf,Northern Land Council
9,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,256,Roper Gulf,Northern Land Council
10,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,652,Roper Gulf,Northern Land Council
11,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,19471,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,654,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,655,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,274,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,275,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,995,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,563,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,996,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,817,Roper Gulf,Northern Land Council
3,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,567,Roper Gulf,Northern Land Council
4,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,218,Roper Gulf,Northern Land Council
5,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,278,Roper Gulf,Northern Land Council
6,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,898,Roper Gulf,Northern Land Council
0,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,574,Roper Gulf,Northern Land Council
1,1/07/2020,30/06/2021,IBM-2020-21-NT-TETI-ROPER GULF REGIONAL COUNCIL,ROPER GULF REGIONAL COUNCIL,"180,427.00",GA103888-V1,1010,Roper Gulf,Northern Land Council
2,1/07/2020,30/06/2021,SOLAR PV SYSTEM INSTALLATION,NTJAMINYA GENERAL STORE ABORIGINAL CORPORATION,"46,399.10",GA103890-V1,33,Central Desert,Central Land Council
3,24/07/2020,31/12/2020,COMMUNITY STORE FUEL SYSTEM INSTALLATION,NTJAMINYA GENERAL STORE ABORIGINAL CORPORATION,"211,231.90",GA103891,33,Central Desert,Central Land Council
4,2/07/2020,30/11/2025,GAPUWIYAK CULTURE AND ARTS ABORIGINAL CORPORATION INDIGENOUS VISUAL ARTS INDUSTRY SUPPORT,GAPUWIYAK CULTURE AND ARTS ABORIGINAL CORPORATION,"990,000.00",GA106206,500,East Arnhem,Northern Land Council
5,2/07/2020,30/11/2023,TAPATJATJAKA ART AND CRAFT ABORIGINAL CORPORATION INDIGENOUS VISUAL ARTS INDUSTRY SUPPORT,TAPATJATJAKA ART AND CRAFT ABORIGINAL CORPORATION,"787,300.80",GA106209,148,Macdonnell,Central Land Council
6,2/07/2020,30/11/2023,MUTITJULU COMMUNITY ABORIGINAL CORPORATION INDIGENOUS VISUAL ARTS INDUSTRY SUPPORT,MUTITJULU COMMUNITY ABORIGINAL CORPORATION,"379,500.00",GA106210,120,Macdonnell,Central Land Council
7,1/07/2020,30/06/2023,ALCOHOL AND OTHER DRUGS MANAGEMENT PROGRAM,WURLI WURLINJANG ABORIGINAL CORPORATION,"907,501.10",GA106582-V1,582,Katherine,Northern Land Council
8,1/07/2020,30/06/2023,ALCOHOL AND OTHER DRUGS MANAGEMENT PROGRAM,WURLI WURLINJANG ABORIGINAL CORPORATION,"907,501.10",GA106582-V1,598,Roper Gulf,Northern Land Council
9,1/07/2020,30/06/2023,ALCOHOL AND OTHER DRUGS MANAGEMENT PROGRAM,WURLI WURLINJANG ABORIGINAL CORPORATION,"907,501.10",GA106582-V1,621,Katherine,Northern Land Council
10,1/07/2020,30/06/2023,ALCOHOL AND OTHER DRUGS MANAGEMENT PROGRAM,WURLI WURLINJANG ABORIGINAL CORPORATION,"907,501.10",GA106582-V1,642,Katherine,Northern Land Council
11,1/07/2020,30/06/2023,ALCOHOL AND OTHER DRUGS MANAGEMENT PROGRAM,WURLI WURLINJANG ABORIGINAL CORPORATION,"907,501.10",GA106582-V1,606,Katherine,Northern Land Council
0,1/07/2020,30/06/2021,IBM - 2020-2021 - NT - CA - PROVISION OF REMOTE INDIGENOUS MEDIA ORGANISATION SUPPORT SERVICES,WARLPIRI MEDIA ABORIGINAL CORPORATION,"875,350.30",GA106587,198,Central Desert,Central Land Council
1,1/07/2020,30/06/2023,FAMILY VIOLENCE PREVENTION LEGAL SERVICE,CENTRAL AUSTRALIAN ABORIGINAL FAMILY LEGAL UNIT ABORIGINAL CORPORATION,"5,531,202.79",GA106593-V3,12641,Barkly,Northern Land Council
2,1/07/2020,30/06/2023,FAMILY VIOLENCE PREVENTION LEGAL SERVICE,CENTRAL AUSTRALIAN ABORIGINAL FAMILY LEGAL UNIT ABORIGINAL CORPORATION,"5,531,202.79",GA106593-V3,43,Macdonnell,Central Land Council
3,1/07/2020,30/06/2023,FAMILY VIOLENCE PREVENTION LEGAL SERVICE,CENTRAL AUSTRALIAN ABORIGINAL FAMILY LEGAL UNIT ABORIGINAL CORPORATION,"5,531,202.79",GA106593-V3,131,Macdonnell,Central Land Council
4,1/07/2020,30/06/2023,FAMILY VIOLENCE PREVENTION LEGAL SERVICE,CENTRAL AUSTRALIAN ABORIGINAL FAMILY LEGAL UNIT ABORIGINAL CORPORATION,"5,531,202.79",GA106593-V3,198,Central Desert,Central Land Council
5,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,779,West Daly,Northern Land Council
6,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,775,West Daly,Northern Land Council
0,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,310,West Daly,Northern Land Council
1,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,882,West Daly,Northern Land Council
2,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,911,West Daly,Northern Land Council
3,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,883,West Daly,Northern Land Council
4,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,912,West Daly,Northern Land Council
5,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,936,West Daly,Northern Land Council
6,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,351,West Daly,Northern Land Council
7,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,776,West Daly,Northern Land Council
8,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,718,West Daly,Northern Land Council
9,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,777,West Daly,Northern Land Council
10,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,1008,West Daly,Northern Land Council
11,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,717,West Daly,Northern Land Council
12,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,884,West Daly,Northern Land Council
13,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,396,West Daly,Northern Land Council
14,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,1026,West Daly,Northern Land Council
15,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,393,West Daly,Northern Land Council
16,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,716,West Daly,Northern Land Council
17,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,430,West Daly,Northern Land Council
18,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,913,West Daly,Northern Land Council
19,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,915,West Daly,Northern Land Council
20,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,914,West Daly,Northern Land Council
21,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,406,West Daly,Northern Land Council
22,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,414,West Daly,Northern Land Council
0,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,837,West Daly,Northern Land Council
1,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,962,West Daly,Northern Land Council
2,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,662,West Daly,Northern Land Council
0,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,778,West Daly,Northern Land Council
1,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,435,West Daly,Northern Land Council
2,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,937,West Daly,Northern Land Council
0,1/07/2020,31/12/2021,HOMELANDS POWER UPGRADES,WEST DALY REGIONAL COUNCIL,"1,141,126.00",GA106596,719,West Daly,Northern Land Council
1,29/07/2020,31/10/2021,INTENSIVE FAMILY SUPPORT SERVICES,YUGUL MANGI DEVELOPMENT ABORIGINAL CORPORATION,"971,930.74",GA106713-V2,633,Roper Gulf,Northern Land Council
2,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,580,Roper Gulf,Northern Land Council
3,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,581,Roper Gulf,Northern Land Council
0,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,11092,Roper Gulf,Northern Land Council
1,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,587,Roper Gulf,Northern Land Council
2,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,12194,Roper Gulf,Northern Land Council
3,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,593,Roper Gulf,Northern Land Council
0,31/07/2020,30/06/2023,INDIGENOUS EMPLOYMENT INITIATIVE PROGRAM,ROPER GULF REGIONAL COUNCIL,"1,996,111.69",GA106718-V1,14359,Roper Gulf,Northern Land Council
