,COMMUNITY_ID,COMMUNITY_NAME,COMMUNITY_ALIASES,COMMUNITY_TYPE,MAIN_LANGUAGE,OTHER_LANGUAGES,LOCAL_GOVT COUNCIL,WARD,LAND_COUNCIL,ELECTORATE,POPULATION_COUNT,COMMUNITY_LOCATION,"Community based Essential Service Operators
•",Aboriginal Ranger Groups,Previous SETuP Community,Latitude,Longitude,EntityId,ABN,ORIC,Entity Name,Charity,OrganisationId,Operating As,Organisation Email,Organisation Website,Also Known As,OfficeId,Phone,Fax,Business Email,Business Website,FormattedStreetAddress
38,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,THAMARRURR RANGERS,6907.0,(08) 8978 2979,,peter.sheldon@thamarrurr.org.au,http://thamarrurr.org.au,"LOT 344 KANAIDA ST, Wadeye (Po Box) NT 0822"
39,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,THAMARRURR DEVELOPMENT CORPORATION CDP,6908.0,(08) 8978 1424,,,http://thamarrurr.org.au,"Lot 351 Perdjert  St, Wadeye (Po Box) NT 0822"
40,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,THAMARRURR DEVELOPMENT CORPORATION SERVICE STATION AND MECHANICS,6909.0,(08) 8978 2233,,,http://thamarrurr.org.au,"Lot 485 Perdjert St, Wadeye (Po Box) NT 0822"
41,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,WADEYE LOCAL POST OFFICE,6910.0,(08) 8978 2217,,,http://thamarrurr.org.au,"Lot 559 Perdjert St, Wadeye (Po Box) NT 0822"
42,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,THAMARRURR HOUSING AND CONSTRUCTION,6911.0,(08) 8978 1166,,,http://thamarrurr.org.au,"Lot 362 Muthay St, Wadeye (Po Box) NT 0822"
43,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,WADEYE MEN'S SHED,6912.0,(08) 8978 1305,,,http://thamarrurr.org.au,"Lot 661 Kanarlda St, Wadeye (Po Box) NT 0822"
44,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,WADEYE MUSEUM,6913.0,(08) 8978 1305,,,http://thamarrurr.org.au,"Lot 369 Pultchen St, Wadeye (Po Box) NT 0822"
45,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,THAMARRURR DEVELOPMENT CORPORATION VILLAGE KITCHEN,6670.0,0458 186 697,,kitchen@thamarrurr.org.au,http://thamarrurr.org.au,"Lot 348 Kanarida St, Wadeye (Po Box) NT 0822"
46,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,THAMARRURR DEVELOPMENT CORPORATION VISITORS VILLAGE,6668.0,0488 188 869,,accommodation@thamarrurr.org.au,http://thamarrurr.org.au,"Lot 347 Kanarida St, Wadeye (Po Box) NT 0822"
47,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,WADEYE AGED CARE,8348.0,(08) 8978 1305,,pa@thamarrurr.org.au,http://thamarrurr.org.au,"LOT 487, Wadeye (Po Box) NT 0822"
48,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1368.0,54 124 789 493,,THAMARRURR DEVELOPMENT CORPORATION LIMITED,Y,1368.0,THAMARRURR DEVELOPMENT CORPORATION LIMITED,pa@thamarrurr.org.au,http://thamarrurr.org.au,WADEYE STRONGER COMMUNITIES FOR CHILDREN,8951.0,(08) 8978 1236,,scfc@wpw.org.au,http://thamarrurr.org.au,"Lot 462c, Wadeye (Po Box) NT 0822"
49,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,2285.0,99 856 928 441,8724,THAMARRURR YOUTH INDIGENOUS CORPORATION,Y,2309.0,THAMARRURR YOUTH INDIGENOUS CORPORATION,admin@ty.org.au,https://ty.org.au,,4269.0,0458 235 482,,admin@ty.org.au,https://ty.org.au,"Lot 143, Wadeye (Po Box) NT 0822"
50,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,2436.0,67 234 261 446,,TOP END HEALTH SERVICE,N,6200.0,TOP END HEALTH SERVICE,tehscoocorrespondence.doh@nt.gov.au,https://health.nt.gov.au/health-governance/top-end-health-service,WADEYE HEALTH CENTRE,6679.0,(08) 8978 2360,,wadeye.clinicmgr@nt.gov.au,https://health.nt.gov.au/health-governance/top-end-health-service,"Lot 490 Perdjert St, Wadeye (Po Box) NT 0822"
51,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,1284.0,50 087 650 922,,TRADITIONAL CREDIT UNION LIMITED,N,1284.0,TRADITIONAL CREDIT UNION LIMITED,info@tcu.com.au,https://tcu.com.au,WADEYE TRADITIONAL CREDIT UNION,6024.0,(08) 8978 2266,(08) 8978 2255,info@tcu.com.au,https://tcu.com.au,"Lot 463 Perdjert Street, Wadeye (Po Box) NT 0822"
52,426,WADEYE,PORT KEATS,Major,Murrinh Patha,Not recorded,WEST DALY,THAMARRURR/PINDI PINDI,NORTHERN LAND COUNCIL,DALY,2679,"Wadeye is located south west of Darwin at the mouth of the Fitzmaurice River, close to the coast of the Joseph Bonaparte Gulf. Wadeye is part of the Daly River/Port Keats Aboriginal Land Trust.",,,N,-14.24,129.521,809.0,25 966 579 574,,WEST DALY REGIONAL COUNCIL,N,809.0,WEST DALY REGIONAL COUNCIL,info@westdaly.nt.gov.au,https://www.westdaly.nt.gov.au,,5931.0,(08) 8977 8707,,admin.wadeye@westdaly.nt.gov.au,https://www.westdaly.nt.gov.au,"Lot 463, Wadeye (Po Box) NT 0822"
53,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2824.0,74 836 612 783,7739,ADJUMARLLARL ABORIGINAL CORPORATION,Y,6655.0,ADJUMARLLARL ABORIGINAL CORPORATION,,,,7013.0,(08) 8941 6355,,andrewmaralngurra@gmail.com,,"Lot 651, Gunbalanya NT ----"
54,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2824.0,74 836 612 783,7739,ADJUMARLLARL ABORIGINAL CORPORATION,Y,6657.0,ADJUMARLLARL STORE,gunbalanya@alpa.asn.au,https://www.alpa.asn.au/author/adjumarllarl-store/,,6479.0,(08) 8979 0161,,gunbalanya@alpa.asn.au,https://www.alpa.asn.au/author/adjumarllarl-store/,"Lot 651, Gunbalanya NT ----"
55,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,1842.0,76 170 642 779,8351,DEMED ABORIGINAL CORPORATION,Y,1842.0,DEMED ABORIGINAL CORPORATION,,,,412.0,(08) 8979 0144,(08) 8979 0102,ceo@demed.com.au,,"Lot 653, Gunbalanya NT ----"
56,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,1842.0,76 170 642 779,8351,DEMED ABORIGINAL CORPORATION,Y,1842.0,DEMED ABORIGINAL CORPORATION,,,DEMED ABORIGINAL CORPORATION ACCOMMODATION,6492.0,(08) 8979 0144,(08) 8979 0102,ceo@demed.com.au,,"Lot 653a, Gunbalanya NT ----"
57,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2825.0,54 807 728 897,8029,GUNBALANYA ECONOMIC DEVELOPMENT ABORIGINAL CORPORATION,N,6658.0,GUNBALANYA ECONOMIC DEVELOPMENT ABORIGINAL CORPORATION,,,,6477.0,0487 914 932,,,,"Lot 586, Gunbalanya NT ----"
58,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2817.0,50 849 321 522,,GUNBALANYA SPORTS & SOCIAL CLUB INC,N,6640.0,GUNBALANYA SPORTS & SOCIAL CLUB INC,gssc1@bigpond.com,,GUNBALANYA SPORT & SOCIAL CLUB,6458.0,(08) 8979 0168,,gssc1@bigpond.com,,"Lot 633, Gunbalanya NT ----"
59,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,1286.0,50 105 269 636,,INDIGENOUS ESSENTIAL SERVICES PTY LTD,N,1286.0,INDIGENOUS ESSENTIAL SERVICES PTY LTD,,https://www.powerwater.com.au/,POWER AND WATER CORPORATION,7950.0,1800245092,,waterservicesexecutive@powerwater.com.au,https://www.powerwater.com.au/,"LOT 329, Gunbalanya NT ----"
60,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2826.0,59 912 679 254,,INDIGENOUS LAND AND SEA CORPORATION,N,6659.0,INDIGENOUS LAND AND SEA CORPORATION,centraloffice@ilc.gov.au,https://www.ilc.gov.au,GUNBALANYA MEATS,6478.0,(08) 8979 0278,,gunbalanyastation@ilc.gov.au,https://www.ilc.gov.au,"Lot 645, Gunbalanya NT ----"
61,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2826.0,59 912 679 254,,INDIGENOUS LAND AND SEA CORPORATION,N,6659.0,INDIGENOUS LAND AND SEA CORPORATION,centraloffice@ilc.gov.au,https://www.ilc.gov.au,GUNBALANYA STATION,7028.0,(08) 8979 0278,,gunbalanyastation@ilc.gov.au,https://www.ilc.gov.au,"GUNBALANYA STATION, Gunbalanya NT ----"
62,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,1853.0,76 842 979 851,9005,INJALAK ARTS & CRAFTS ABORIGINAL CORPORATION,Y,1853.0,INJALAK ARTS & CRAFTS ABORIGINAL CORPORATION,info@injalak.com,https://injalak.com,INJALAK ARTS,584.0,(08) 8979 0190,(08) 8979 0119,info@injalak.com,https://injalak.com,"Lot 383, Gunbalanya NT ----"
63,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,3825.0,32 164 014 368,,INTRACT AUSTRALIA PTY LIMITED,N,11131.0,INTRACT AUSTRALIA PTY LIMITED,info@intract.com.au,https://www.intract.com.au/,,7944.0,1800377388,,info@intract.com.au,https://www.intract.com.au/,"TO BE ADDED, Gunbalanya NT ----"
64,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,3237.0,00 000 000 000,8004,MENGERR ABORIGINAL CORPORATION,N,7100.0,MENGERR ABORIGINAL CORPORATION,,,,7027.0,0417 853 557,,,,"Lot 586, Gunbalanya NT ----"
65,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,3497.0,30 429 895 164,,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,N,7400.0,NATIONAL INDIGENOUS AUSTRALIANS AGENCY,,https://www.niaa.gov.au,,7457.0,(08) 8968 8484,,anne.enchong@official.niaa.gov.au,https://www.niaa.gov.au,"LOT 622, Gunbalanya NT ----"
66,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2024.0,"NORTHERN TERRITORY POLICE, FIRE AND EMERGENCY SERVICES",police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,GUNBALANYA POLICE STATION,6482.0,(08) 8979 0180,,police.information@nt.gov.au,https://www.pfes.nt.gov.au/police,"Lot 409, Gunbalanya NT ----"
67,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2002.0,84 085 734 992,,NORTHERN TERRITORY OF AUSTRALIA,N,2005.0,NT DEPARTMENT OF EDUCATION,infocentre.det@nt.gov.au,https://directory.ntschools.net,GUNBALANYA SCHOOL,6483.0,(08) 8979 0181,(08) 8979 0143,admin.gunbacec@ntschools.net,https://directory.ntschools.net/#/schools/details/gunbacec,"Lot 638, Gunbalanya NT ----"
68,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,1339.0,52 755 439 387,7137,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION ,Y,1339.0,THE ARNHEM LAND PROGRESS ABORIGINAL CORPORATION ,,https://alpa.asn.au,GUNBALANYA CDP,7947.0,(08) 8979 0747,,CDPOperations1@alpa.asn.au,http://www.alpa.asn.au/cdp/,"LOT 619, Gunbalanya NT ----"
69,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,1978.0,83 035 175 830,,THE SYNOD OF THE DIOCESE OF THE NORTHERN TERRITORY INCORPORATED,Y,1978.0,THE SYNOD OF THE DIOCESE OF THE NORTHERN TERRITORY INCORPORATED,admin@ntanglican.org.au,http://www.ntanglican.org.au,EMMANUEL CHURCH,6754.0,,,admin@ntanglican.org.au,http://www.ntanglican.org.au,", Gunbalanya NT ----"
70,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2827.0,55 934 935 374,,THE TRUSTEE FOR SIEBERT FAMILY TRUST,N,6666.0,GUN AIR,gunair@bigpond.com,,GUNBALANYA AIR,6481.0,(08) 8979 0165,,gunair@bigpond.com,,"Gunbalanya Airport, Gunbalanya NT ----"
71,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2827.0,55 934 935 374,,THE TRUSTEE FOR SIEBERT FAMILY TRUST,N,6664.0,THE TRUSTEE FOR SIEBERT FAMILY TRUST,,,GUNBALANYA SERVICE STATION,6480.0,(08) 8979 0093,,admin@gunservo.com.au,,"LOT 732, Gunbalanya NT ----"
72,329,GUNBALANYA,"KUNBARLLANJNJA,OENPELLI",Major,Kunwinjku,Not recorded,WEST ARNHEM,GUNBALANYA,NORTHERN LAND COUNCIL,ARAFURA,1312,"Gunbalanya is located east of Darwin within Arnhem Land near the East Alligator River on a small ridge between coastal black soil plain, marshes and the Arnhem Land Escarpment. Gunbalanya is part of the Arnhem Land Aboriginal Trust.",,,Y,-12.324,133.056,2436.0,67 234 261 446,,TOP END HEALTH SERVICE,N,6200.0,TOP END HEALTH SERVICE,tehscoocorrespondence.doh@nt.gov.au,https://health.nt.gov.au/health-governance/top-end-health-service,GUNBALANYA HEALTH CENTRE,6484.0,(08) 8979 0178,,gunbalanya.clinicmgr.dhf@nt.gov.au,https://health.nt.gov.au/health-governance/top-end-health-service,"Lot 503, Gunbalanya NT ----"
